tweet,label,clean_text,label_text,text_length,word_count
"شعب حافظ مافاهمش""""""""""""""""'",2,"شعب حافظ مافاهمش""""""""""""""""'",negative,25,3
كل الناس إندونيسيا حبك...',0,كل الناس إندونيسيا حبك...',positive,26,4
الدولة المخزنية كتدخل ملايير الدولارات من خيراتنا وثرواتنا والشعب المغربي ظايعين ومشردين ومحرومين من ابسط حقوق ',2,الدولة المخزنية كتدخل ملايير الدولارات من خيراتنا وثرواتنا والشعب المغربي ظايعين ومشردين ومحرومين من ابسط حقوق ',negative,112,17
hhhhhhhhhhhh ya akhouya maridd f rasso hadaa da2imann lahi2nii off,2,hhhhhhhhhhhh ya akhouya maridd f rasso hadaa daimann lahinii off,negative,64,10
sa7rawya maghribya man dakhla w3aychin wmkinch hadchi ila f dz aji 3dna 3aychin bikher f watanna meghrebman antom,1,sarawya maghribya man dakhla waychin wmkinch hadchi ila f dz aji dna aychin bikher f watanna meghrebman antom,neutral,109,18
أخضر على رأسك,0,أخضر على رأسك,positive,13,3
حفظك الله يا سيدي رئيس الحكومة ..',0,حفظك الله يا سيدي رئيس الحكومة ..',positive,34,7
ou wahed lhaja omggg daba ana je parle pas souvent a aym ou hua kan baghi iakhed dftari while knt kan3red l9or2an ou ou 3iyet,1,ou wahed lhaja omggg daba ana je parle pas souvent a aym ou hua kan baghi iakhed dftari while knt kanred loran ou ou iyet,neutral,121,25
shine bright like a bola dial tmanine ryal place jemâa elfna,0,shine bright like a bola dial tmanine ryal place jemâa elfna,positive,60,11
bnadem mkelkh ta ana dayra bloque l bezaf mhenia men chi 9rouda hahahahahahaha,2,bnadem mkelkh ta ana dayra bloque l bezaf mhenia men chi rouda hahahahahahaha,negative,77,13
jte jur hahaha fintani 7ta hebbet jaj bach nselem ban lia kaydir chi chofate machi homahadok wana n7der rassi wmchit,1,jte jur hahaha fintani ta hebbet jaj bach nselem ban lia kaydir chi chofate machi homahadok wana nder rassi wmchit,neutral,114,20
من بعد ألمغاربة من بعد',2,من بعد ألمغاربة من بعد',negative,23,5
شكرا لكاتب القال اللذي هو من اهل الاختصاص',0,شكرا لكاتب القال اللذي هو من اهل الاختصاص',positive,42,8
ya akhi hadak wjhak wla gfak kont na7tarmk lyoma ta7ti mn nadari ya3ni ba3d kol hada watara anna taraji yasta7i9 al kass f you,2,ya akhi hadak wjhak wla gfak kont natarmk lyoma tati mn nadari yani bad kol hada watara anna taraji yastai al kass f you,negative,120,24
ghita hbiba alah yahdik matkounich nti bhalhom khaliwhom y9olo li bghaw hna nrakzo fhanan fa9at ou tachji3ha 3afakkkkkk,0,ghita hbiba alah yahdik matkounich nti bhalhom khaliwhom yolo li bghaw hna nrakzo fhanan faat ou tachjiha afakkkkkk,positive,115,18
zwina besah li 9belha hsen,0,zwina besah li belha hsen,positive,25,5
Sbah Lir Khay Rachid Kayjbni Dyalkom Bzaff Ana Hasnae من Tetouan Momkin Tmli Oghniyat Ana Bachakak,0,Sbah Lir Khay Rachid Kayjbni Dyalkom Bzaff Ana Hasnae من Tetouan Momkin Tmli Oghniyat Ana Bachakak,positive,98,16
binissba ll mohajabat diri a kawtar chi haja 3la li bala hijab,1,binissba ll mohajabat diri a kawtar chi haja la li bala hijab,neutral,61,12
plz momkin n3ref ach dar hit l hashtag dialo kamli kaydwi 3la souhaila,1,plz momkin nref ach dar hit l hashtag dialo kamli kaydwi la souhaila,neutral,68,13
hadi hiya najma li kharjat men 3endkom wa chokran,1,hadi hiya najma li kharjat men endkom wa chokran,neutral,48,9
hbibti ghbarti bzaaaf ana chrite dalah hh,1,hbibti ghbarti bzaaaf ana chrite dalah hh,neutral,41,7
"البرلماني التجمعي الطاهري لـ”كَود”: الأزمة قريبة تخف وبرافو للأغلبية الحكومية اللي دارت إجراءات لمواجهة آثار الانعكاسات الخارجية على اقتصاد بلادنا,",1,"البرلماني التجمعي الطاهري لـ”كَود”: الأزمة قريبة تخف وبرافو للأغلبية الحكومية اللي دارت إجراءات لمواجهة آثار الانعكاسات الخارجية على اقتصاد بلادنا,",neutral,147,20
"قضية إقالة رئيس شعبة القانون العام فجامعة فاس.. الأستاذ المرزكيوي عاود لـ”كَود” كيفاش تضررات حقوق الأساتذة والمشاكل البيداغوجية اللي غرقات فيها الشعبة,",1,"قضية إقالة رئيس شعبة القانون العام فجامعة فاس.. الأستاذ المرزكيوي عاود لـ”كَود” كيفاش تضررات حقوق الأساتذة والمشاكل البيداغوجية اللي غرقات فيها الشعبة,",neutral,151,22
kanswb rapport dyl pfe b hajib hhhhhhhhhhhhhhhh,1,kanswb rapport dyl pfe b hajib hhhhhhhhhhhhhhhh,neutral,47,7
ra7a ba9a skhera mnin ntiya dgoulil7a madirich 7ad chi fin 7iya radi tzid dir la7bel,1,raa baa skhera mnin ntiya dgoulila madirich ad chi fin iya radi tzid dir label,neutral,78,15
"قيادة “الأحرار”: مواقف مشرفة عبرات عليها إسبانيا وبغينا تطوير علاقات قوية بين البلدين,",1,"قيادة “الأحرار”: مواقف مشرفة عبرات عليها إسبانيا وبغينا تطوير علاقات قوية بين البلدين,",neutral,86,13
li 3andak li dayrin hakda lmohim ah nssit aji bach 3rafti hanouna khdat dawr dyalak ou nti lmosalsal t9adam lik fach,1,li andak li dayrin hakda lmohim ah nssit aji bach rafti hanouna khdat dawr dyalak ou nti lmosalsal tadam lik fach,neutral,113,21
update nass li charko m3ana f gos dyal o ka ntmena tssebro m3aya mazal hadi 3 fois kan mchi l amana nssift likom albums but maka tewsslnich nouba t9oul wach nass kay bato tema😭😭 ana dayra ma f jehdi nsifthom likom asap🙏🥺 m,1,update nass li charko mana f gos dyal o ka ntmena tssebro maya mazal hadi fois kan mchi l amana nssift likom albums but maka tewsslnich nouba toul wach nass kay bato tema😭😭 ana dayra ma f jehdi nsifthom likom asap🙏🥺 m,neutral,217,42
اما انتم جبناء لم تحررو نفسكم حتى من المومياء المحنط الذي يحكمكم ',2,اما انتم جبناء لم تحررو نفسكم حتى من المومياء المحنط الذي يحكمكم ',negative,66,13
RANI MAK F KLAMEK LI KATBO GHALT W Chirurant YKON SGHIR F WEA HABIN FITNA,2,RANI MAK F KLAMEK LI KATBO GHALT W Chirurant YKON SGHIR F WEA HABIN FITNA,negative,73,15
هههههه متخافش عليا,1,هههههه متخافش عليا,neutral,18,3
no 🔫🔫🔫🔫 khalini ndiro ana🌚,1,no 🔫🔫🔫🔫 khalini ndiro ana🌚,neutral,26,5
"زلزال ضرب الريف. قوتو 4.3 درجة ومس الساحل المتوسطي لهاد المناطق فهاد الساعة,",1,"زلزال ضرب الريف. قوتو . درجة ومس الساحل المتوسطي لهاد المناطق فهاد الساعة,",neutral,74,13
3lash mali kangol shi wahad 3amrni bghit shi bant makayt9nish,2,lash mali kangol shi wahad amrni bghit shi bant makaytnish,negative,58,10
meskina wi2am haydatha leila welat men fans khniuna o lass9atha f ibtissam li mafrassha waalo,1,meskina wiam haydatha leila welat men fans khniuna o lassatha f ibtissam li mafrassha waalo,neutral,91,15
ou nti katmatli lmaghrib wla achno tani haja chkoun li kaymatal lmaghrib aslan flghna ila jina nhadro balma39oul li kaycharfo,1,ou nti katmatli lmaghrib wla achno tani haja chkoun li kaymatal lmaghrib aslan flghna ila jina nhadro balmaoul li kaycharfo,neutral,123,20
oppaapapaaa 😳 zin li 3tak lah metlo manel9a 👌💙,0,oppaapapaaa 😳 zin li tak lah metlo manela 👌💙,positive,44,9
ميزانية بالملايير و برامج اكثر من تافهة. والله لو تم النبش في كواايس هده القناة لرايتم العجب العجاب ولسمعتم ما لن يصدقه عقل . ولكن من يدري ربما انشات هده القناة اصلا لهدا الهدف . ',2,ميزانية بالملايير و برامج اكثر من تافهة. والله لو تم النبش في كواايس هده القناة لرايتم العجب العجاب ولسمعتم ما لن يصدقه عقل . ولكن من يدري ربما انشات هده القناة اصلا لهدا الهدف . ',negative,180,36
اكبر واحد خارج علينا',2,اكبر واحد خارج علينا',negative,21,4
الحمد الله على كل حال وحنا بخير الى كنتي نتي بخير',0,الحمد الله على كل حال وحنا بخير الى كنتي نتي بخير',positive,50,11
دائما نجم ، متألقة ومميزة ، وأنا شخصيا أحب صوتك وأشعر بنوع من الحنان. ',0,دائما نجم ، متألقة ومميزة ، وأنا شخصيا أحب صوتك وأشعر بنوع من الحنان. ',positive,71,15
voilà cest la reine wkhlawha the five li jayy wa3er wa3er,0,voilà cest la reine wkhlawha the five li jayy waer waer,positive,55,11
فهاد الوقت با الدات مكاين غير بنكيران وعنصوت على العدالة والتنمية,0,فهاد الوقت با الدات مكاين غير بنكيران وعنصوت على العدالة والتنمية,positive,65,11
mbrooook zin dial lmghrib btwfi9 fl2val konti raw3a flpraime jtahdi wa ila l2amam o ghni khaliji,0,mbrooook zin dial lmghrib btwfi flval konti rawa flpraime jtahdi wa ila lamam o ghni khaliji,positive,92,16
كل من يريد الدفاع عن القدس يستطيع مقاطعة المنتجات الأمريكية دون انتظار قرار دولته ',2,كل من يريد الدفاع عن القدس يستطيع مقاطعة المنتجات الأمريكية دون انتظار قرار دولته ',negative,83,15
habibti ya om lhakar ntoma makat3yawch lmohim kahlikom t9olo had lklam hada kaybayn awalan anakom mahro9in man hanouna,2,habibti ya om lhakar ntoma makatyawch lmohim kahlikom tolo had lklam hada kaybayn awalan anakom mahroin man hanouna,negative,115,18
nariii nti li 9teltih,2,nariii nti li teltih,negative,20,4
قساوة قلوب البرجوازيين المتحكمين في ذوالب الدولة في المغرب هي من أوصلت أكتر من ثلث المغاربة يعيشون تحت عتبة الفقر أما برد الشتاء وحر الصيف فمن الطبيعة وعلى الجميع',2,قساوة قلوب البرجوازيين المتحكمين في ذوالب الدولة في المغرب هي من أوصلت أكتر من ثلث المغاربة يعيشون تحت عتبة الفقر أما برد الشتاء وحر الصيف فمن الطبيعة وعلى الجميع',negative,163,29
الصحراء لا يمكن بتاتا ان تكون الا مغربية، اهلها كرمائ و محافظين و جوها جميل جدا و الجمال يطوف بها من كل جانب خصوصا المراة الصحراوية ',0,الصحراء لا يمكن بتاتا ان تكون الا مغربية، اهلها كرمائ و محافظين و جوها جميل جدا و الجمال يطوف بها من كل جانب خصوصا المراة الصحراوية ',positive,133,27
أقول لحكومة المملكة العربية السعودية والناس الأشرار ، يخافون الله في هذا المكان والأرض المباركة ، وإلا فإن العالم سيكون عليك,2,أقول لحكومة المملكة العربية السعودية والناس الأشرار ، يخافون الله في هذا المكان والأرض المباركة ، وإلا فإن العالم سيكون عليك,negative,124,21
إذا كان خمسون في المائة من الأمطار يقع في أمريكا ، فسيتم غرق المغرب. ',2,إذا كان خمسون في المائة من الأمطار يقع في أمريكا ، فسيتم غرق المغرب. ',negative,70,15
