tweet,label,clean_text,label_text,text_length,word_count
@user زعما كاين منها 😂 @user,1,زعما كاين منها 😂,neutral,16.0,4.0
@user مزال مبديتش 😂😂😂✌🏻✌🏻✌🏻 علابالي ملف حافل بسلامتي ههههههه,0,مزال مبديتش 😂😂😂✌🏻✌🏻✌🏻 علابالي ملف حافل بسلامتي ههههههه,positive,54.0,8.0
عندما تخلص من طبيب الأسنان: \ n🇺🇸: Thanaku \ n🇸🇦: شكرًا جزيلاً لك: عندما نتمكن من تناول الطعام؟,1,عندما تخلص من طبيب الأسنان: \ n🇺🇸: Thanaku \ n🇸🇦: شكرًا جزيلاً لك: عندما نتمكن من تناول الطعام؟,neutral,95.0,18.0
@user كاش واحد قال حاجة ضحكتهم في اللحظة هاديك بركاونا من الدراما يرحم والديكم,2,كاش واحد قال حاجة ضحكتهم في اللحظة هاديك بركاونا من الدراما يرحم والديكم,negative,72.0,13.0
هاها ألابالي 😂😂,1,هاها ألابالي 😂😂,neutral,15.0,3.0
@user @user ايه توحشنا يوفي  مثلا 😭\nتا دورتموند واقيلا مابيهاش,2,ايه توحشنا يوفي مثلا 😭\nتا دورتموند واقيلا مابيهاش,negative,50.0,8.0
@user @user ان شاء الله خويا مرحبا بيك,0,ان شاء الله خويا مرحبا بيك,positive,26.0,6.0
@user بغير مزية هذي ربي يهديك,0,بغير مزية هذي ربي يهديك,positive,23.0,5.0
@user علابالي تغيض الحيوانات بصح انا قصدت بلي الارواح البشرية هي الاهم هدا ما كان,2,علابالي تغيض الحيوانات بصح انا قصدت بلي الارواح البشرية هي الاهم هدا ما كان,negative,75.0,14.0
@user وعلاه متابعتنيش,2,وعلاه متابعتنيش,negative,15.0,2.0
@user ☺️👌🏼قال لك القهوة يدين وتصلح حسب نية الإنسان خاطر القهوة شريفة.. مرحبا بيك حللت أهلا ونزلت سهلا❥ڰ,0,☺️👌🏼قال لك القهوة يدين وتصلح حسب نية الإنسان خاطر القهوة شريفة.. مرحبا بيك حللت أهلا ونزلت سهلا❥ڰ,positive,97.0,17.0
اخدم خو كتر من تتنفس اكسجين يخلاص و دراهمك مايخلصوش زكارة في لي حقروك 🖕,2,اخدم خو كتر من تتنفس اكسجين يخلاص و دراهمك مايخلصوش زكارة في لي حقروك 🖕,negative,71.0,15.0
@user عندو مدة يستنى في الجلسة متاعو وقتاش يعينوها,1,عندو مدة يستنى في الجلسة متاعو وقتاش يعينوها,neutral,44.0,8.0
يا إلهي ، آمين \ n \ n أعرف ذلك \ n,0,يا إلهي ، آمين \ n \ n أعرف ذلك \ n,positive,35.0,12.0
@user والله شفت الفديو و قعدت نستنى فيك وقتاش تغرد 😂😂😂😂😂.. يا شمايتية انا متشمت اكثر منك ..😉,2,والله شفت الفديو و قعدت نستنى فيك وقتاش تغرد 😂😂😂😂😂.. يا شمايتية انا متشمت اكثر منك ..😉,negative,86.0,17.0
في زوج نفس مقتلة ، هانان بازاف وأخين ، مدح لله,0,في زوج نفس مقتلة ، هانان بازاف وأخين ، مدح لله,positive,46.0,11.0
@user انا وين علابالي 😂,1,انا وين علابالي 😂,neutral,17.0,4.0
@user @user شعب الحجرة اعطيني ولاية وحدة راهي مجهزة رياضيا كيما وهران وين نلعبوها تندوف ؟؟؟؟؟,2,شعب الحجرة اعطيني ولاية وحدة راهي مجهزة رياضيا كيما وهران وين نلعبوها تندوف ؟؟؟؟؟,negative,81.0,14.0
هي امور تقرقرشت انت مواضيع المهم \nوصفية و خللين ملكية قاموس عند أفراد بيننا أقل ربما \nلكن انت لازم تلخص ما سلاح يظه… @user,2,هي امور تقرقرشت انت مواضيع المهم \nوصفية و خللين ملكية قاموس عند أفراد بيننا أقل ربما \nلكن انت لازم تلخص ما سلاح يظه…,negative,118.0,23.0
شاب من وهران.. أقل ما يقال عليه.. أنه إنسان مبدع.\nالله يبارك.🇩🇿🇩🇿🇩🇿💚💚💚💚😅 @user,0,شاب من وهران.. أقل ما يقال عليه.. أنه إنسان مبدع.\nالله يبارك.🇩🇿🇩🇿🇩🇿💚💚💚💚😅,positive,73.0,11.0
@user واقيلا حتى أنا مشيت فيها,1,واقيلا حتى أنا مشيت فيها,neutral,24.0,5.0
ويزعم أنه حنين إلى الشارع,0,ويزعم أنه حنين إلى الشارع,positive,25.0,5.0
@user @user ههههههههههههههههههههههه مسكين 😭😭😃 كل واحد يمثل نفسو يا غامل,2,ههههههههههههههههههههههه مسكين 😭😭😃 كل واحد يمثل نفسو يا غامل,negative,59.0,9.0
@user @user قهوي ؟ علابالك بلي الناس كي تقول القهويين تقصد القبايل ؟\nياخي بني عداس يازح,2,قهوي ؟ علابالك بلي الناس كي تقول القهويين تقصد القبايل ؟\nياخي بني عداس يازح,negative,76.0,14.0
ومعه ، والدي ليس سعيدًا وفرح,0,ومعه ، والدي ليس سعيدًا وفرح,positive,28.0,6.0
بالإضافة إلى ذلك ، يخبرك أن تفهم نصف الجواب. \ n خواه لديه مستوى النجاح هو عوامل النجاح. في الداخل ، استجابوا لـ G وفي Tatters.,1,بالإضافة إلى ذلك ، يخبرك أن تفهم نصف الجواب. \ n خواه لديه مستوى النجاح هو عوامل النجاح. في الداخل ، استجابوا لـ G وفي Tatters.,neutral,127.0,26.0
@user نبعثولك تشوفو امبعد,1,نبعثولك تشوفو امبعد,neutral,19.0,3.0
@user هاد ليام حتى اسفي مفيهش قليل بزاف,2,هاد ليام حتى اسفي مفيهش قليل بزاف,negative,33.0,7.0
@user وقتاش هذا القرار,1,وقتاش هذا القرار,neutral,16.0,3.0
@user يكون شرب فونتا تفاح صح زعما,1,يكون شرب فونتا تفاح صح زعما,neutral,27.0,6.0
Raki Takhli على المال الجزائري والتجول - حتى أنك لا تخشى ...,1,Raki Takhli على المال الجزائري والتجول - حتى أنك لا تخشى ...,neutral,60.0,12.0
@user مسؤول قهوي @user,2,مسؤول قهوي,negative,10.0,2.0
لكنك في الجزء العلوي منكم ، وأنا على السلطة التي يعرفونها أن هذا هو الحل ومعرفة جميع الحلول ، لكنني أقسم على الله القوي ...,0,لكنك في الجزء العلوي منكم ، وأنا على السلطة التي يعرفونها أن هذا هو الحل ومعرفة جميع الحلول ، لكنني أقسم على الله القوي ...,positive,123.0,25.0
2 تاع الليل: أنا فالكوزينة نحوس على كاش حاجة ناكلها مبعدا سمعت صوت الباب مورايا @user,1,تاع الليل: أنا فالكوزينة نحوس على كاش حاجة ناكلها مبعدا سمعت صوت الباب مورايا,neutral,77.0,14.0
alla ، الأنواع ، لم أقل أي عيب ، ولا من هذا القبيل,1,alla ، الأنواع ، لم أقل أي عيب ، ولا من هذا القبيل,neutral,50.0,13.0
بالطبع ، مجرد الأسهم ، أنت من Bel Abbas أو Tlemcen,1,بالطبع ، مجرد الأسهم ، أنت من Bel Abbas أو Tlemcen,neutral,50.0,11.0
@user شفتي كفاه  .. \nتعرفي هاذي اللي نحكيلك عليها وقتاش اكتشفت زواجه السري يوم اتوفى والدها ماننساش يومها وا… @user,2,شفتي كفاه .. \nتعرفي هاذي اللي نحكيلك عليها وقتاش اكتشفت زواجه السري يوم اتوفى والدها ماننساش يومها وا…,negative,103.0,18.0
Allabali ، أنت كامل ، كما تعلم ، أنت تعرف تاريخ إدخال المدرسة.,1,Allabali ، أنت كامل ، كما تعلم ، أنت تعرف تاريخ إدخال المدرسة.,neutral,62.0,13.0
@user @user شرعية يا خو النيف برك🤣🤣🤣 @user,0,شرعية يا خو النيف برك🤣🤣🤣,positive,24.0,5.0
حسنًا ، لم أسمع ذلك سيقول ، Bazzaf ، Hanaya \ n Qahwi Kaen ، الذي قال إنك قلت للوافدين ، وليس في الظهر ، وكل ...,1,حسنًا ، لم أسمع ذلك سيقول ، Bazzaf ، Hanaya \ n Qahwi Kaen ، الذي قال إنك قلت للوافدين ، وليس في الظهر ، وكل ...,neutral,112.0,27.0
@user سقسي السي بالماضي اذا يقبل,1,سقسي السي بالماضي اذا يقبل,neutral,26.0,5.0
أنا لست ساحرًا ولدي دقة Alabali و Rak و Qaqi و Dirhams \ Ufaf,0,أنا لست ساحرًا ولدي دقة Alabali و Rak و Qaqi و Dirhams \ Ufaf,positive,61.0,14.0
وما يأتي إلى القطاع الخاص ، لم أفهم,1,وما يأتي إلى القطاع الخاص ، لم أفهم,neutral,35.0,8.0
@user مزية جيت نفهم شوية فرنسيسة باش نتمتع فتعليقات الفرنسيس ما عجبهمش الحال هههه هههه تحبو على بيان,0,مزية جيت نفهم شوية فرنسيسة باش نتمتع فتعليقات الفرنسيس ما عجبهمش الحال هههه هههه تحبو على بيان,positive,94.0,17.0
ليس لديك حبي ولن تكون عصبيًا؟ حسنًا ، باركها الله.,0,ليس لديك حبي ولن تكون عصبيًا؟ حسنًا ، باركها الله.,positive,50.0,10.0
بشكل حاسم ، انظر سلسلة Al -ain_anna et al -ain ، انظر أحداثي وشخصيتي,0,بشكل حاسم ، انظر سلسلة Al -ain_anna et al -ain ، انظر أحداثي وشخصيتي,positive,68.0,14.0
@user البكي بزاف اليوم واش صرا 😂🤔,2,البكي بزاف اليوم واش صرا 😂🤔,negative,27.0,6.0
لم أقل في الجزائر وألبالي فيديو قديم.,1,لم أقل في الجزائر وألبالي فيديو قديم.,neutral,37.0,7.0
وعلاش البنات يعيشو كثر من الاولاد؟؟؟ @user,1,وعلاش البنات يعيشو كثر من الاولاد؟؟؟,neutral,36.0,6.0
Antari_ al -akhwi \ n الشيء المهم هو أنني فاتني تغريدة ، وذهبت إلى باش ، وسوف نضيء ذلك ، ولم يكن لدي مالك المالك ، حيث لم أضيع في حفل استقبال ...,1,Antari_ al -akhwi \ n الشيء المهم هو أنني فاتني تغريدة ، وذهبت إلى باش ، وسوف نضيء ذلك ، ولم يكن لدي مالك المالك ، حيث لم أضيع في حفل استقبال ...,neutral,145.0,33.0
@user بلا مزية كيما اختي الصغيرة نتي\nالمهم منديش ذنبك اذا حطيتي موسيقى برك😁😅\nتصبحي على خير😗😗,0,بلا مزية كيما اختي الصغيرة نتي\nالمهم منديش ذنبك اذا حطيتي موسيقى برك😁😅\nتصبحي على خير😗😗,positive,88.0,14.0
@user @user @user محرز لايت هذا واقيل هذاك صاحبو اللي يظل معاه فاتح فو كونت,2,محرز لايت هذا واقيل هذاك صاحبو اللي يظل معاه فاتح فو كونت,negative,57.0,12.0
في الليل: أنا زي المال على الحاجة إلى تناوله ، سمعت صوت بورت موريا,1,في الليل: أنا زي المال على الحاجة إلى تناوله ، سمعت صوت بورت موريا,neutral,66.0,14.0
مثل أي co -comette 😂 \ uf,1,مثل أي co -comette 😂 \ uf,neutral,25.0,7.0
@user والله بزاف خويا محمد.. \nمساء الخير خويا,0,والله بزاف خويا محمد.. \nمساء الخير خويا,positive,40.0,7.0
@user 🤨🤨 زعما😦😯👏,2,🤨🤨 زعما😦😯👏,negative,10.0,2.0
