tweet,label
"بنعبد الله: القاموس الحقوقي الديمقراطي غايب فهاد الحكومة.. وكنعيشو فترة مبهمة فالاعلام,",1
"Okey , lhamdolah 3la kolchi ... 😊😃 ...thks God ... Waaaaaa 😜 #Mrpchaaakh #koomz #smile #happy… https://t.co/BUC3xjtr1O",0
اطفال خارقون وانتو حرامية خارقون',2
شمسك يا محبوب العرب، يا إنسان ،يا فنان ؛ تسطع يوما بعد يوم، كاشفة ومنيرة عن الكنز المتوارى بأعماق مخيلتك وفكرك الخصيب،',0
"@user hhhhhhhhhhhhhhh wlahila nafs l7aja fekert fiha, 9elt f khatri dak deri li f kerchha korah dar lmostach w bda kaykmi hhhhhhhh",2
ihab thla f bnat bladk o t9rb mnhom 7na m3akom w khirna maydih ghirna w ghni yakhti ghir gari gari,0
@user 'khadija ana kharja ?' 'wakha kherji oulakin men be3d gha tnedmi mezian 3la had les bon moments mnin ghadi ikhellik',2
"عصابة تزوير وثائق ال”فيزا شنكَن” ففاس.. المحكمة أجلات الضوصي لاستدعاء واحد من المتهمين عن طريق دفاعو,",1
نور على نور ... ^هل ما زال قلبك موجوع هاها..😁 ؟ ',0
ارتفاع الخضر سببه هو الوساطة السماسرية خرجو علينا ف هاد البلاد الله احفظ',2
: ها علاش مكنقراوش للقصص للاطفال قبل النوم😂😂😂,1
"التغطية التلقيحية فبلادنا فايتة 95 فالمية.. وزارة الصحة: تقدمنا بزاف ضد عدد من الأمراض عند الدراري الصغار والفاكسان ضد كورونا سمح برجوعنا للحياة الطبيعية,",1
mhm ra bayt mchdud lil kaml huwa yakl f chanté,2
tamer ana hya chaimaa elli masakt lketab w rafa3toli f 7aflet casa bamout fiiiiik,0
الشعب المغربي الضحية يعاني من كل جهة ---بالخصوص الاصلي',2
@user @user @user @user @user Laaach laach m3yta liha lach 😂😂😂😂😂😂😂😂😂🤦‍♀🤦‍♀🤦‍♀🤦‍♀ @user @user @user #عيدكم_مبارك_EXOLS #EXO #EidMubarak,0
الحمد الله ان ولاد الخير عوضوها على داكشي اللي تسرق منها',0
تحية سرغينية لناس لحسيمة,0
ذكرى مولد مبارك كريم ، و سنه مليئة بالانجازات',0
الجدارمية طالقين حملة كبيرة لمكافحة الجريمة فالشرق طيحات مجموعة ديال لي روشيرشي فقضايا عديدة,1
"اللي حاولو يشفرو جوج بنكات فجمعة سحيم و برشيد طاحو,",1
تحيا العلامنية و يحيا نور العقل .',0
احسن من بنكيران,0
"الحملة متواصلة على البزناسة ففاس.. آخرهم “جاب الله” و”الطويل” اللي طاحو فيد البوليس وها المحجوزات – تصويرة,",1
#IhabAmir ihab nta fakhr maghrib kolona m3ak @user @user @user @user @user @user,0
"القائد الإقليمي بريكات تهز من فاس وخدا منصب جديد فمديرية الأمن العمومي,",1
وأشكر هذه الحكومة على انفتاحها اكثر على السوق الآسيوية ',0
اعتبره جيل ذهبي قادر على قلب الطاولة على الجميع ليبهر العالم اسود الاطلس',0
@user 30 maisons b 10 000 dhs weheda f chi région khaaaweya .....,1
إلى غير رجعة انت وحزبك المنافق يا سبب مشاكل هذا البلد',2
بوحناك ديال التصرفيق بغى شي وزارة، عطيه ابن كيران وزارة الرياضة على الله ادير السبور,2
je parle 3ela rassi ana et cheno 9alt heta ntouma aji chofi daba cheno katketbo maintenant ana jai dit mabrouk,1
أشرف حكيمي على مأساة ماتش إندونيسيا: هادشي حزين بزاف وقلبي معاكم,1
ouii kont merra f concert dyalo w ghenaha💃 wow raw3a 😍,0
انها سياسات المرتدين سلمان وابنه لارضاء ولي امرهم الصليبي النجس ترامب على حساب مقدساتنا والله لو طلب منهم الكعبه ومسجد النبي مقابل بقائهم في الحكم لفعلوها عليهم لعنة اللهجنه',2
مبرووك ياغالي فرحنا لك بزااف متصورش قدااش تستاااااهل ماكثر يا ابن وجدة المدلل العالمي وملك الاحساس نحبك وكفى',0
علاش هاذشي ميكون قبل لاحولۃ ولاقوۃ الی باﷲ العلي العظيم',2
بالتوفيق',0
ما شاء ألله﻿ ',0
اللهم ارحم محسن فكري واغفر له والهم دويه الصبر,0
"مانويل ماكرون ومارين لوبين فالدور الثاني فالانتخابات الرئاسية ونهاية للاشتراكيين وضربة لليمين المحافظ,",1
hbibti nachhro twitter rah n9ass bzaf,1
"خاص. حرب رئاسة النيابة العامة على الفساد متواصلة.. 216 شخص طيحهم الخط المباشر متلبسين برشاوي وآخرهم مقدم وأعضاء جمعية وطبيب,",1
نطالب الدولة بتوفير جميع وسائل النقل للذهاب الى فرنسا والوقوف مع سعد لمكرد في محنته وشكرا,0
@user @user @user @user @user la b2a dakhloni f mawdo3 min milk said,1
@user @user Iwa ghaytbetlom beli rah wa3er we yebdaw ysef9o hhhhhh we Homa yjiw Dik les scènes wa chba3na ghir da7k,0
wa bezaaaf mfrouucha khali ghir chwiyat wa9t ba3da hhhhhhhhhhhhh,2
@user douzi hadak ana kanhma9 3lih mais hal nas ghaykhaliw hanan fhalha ghadi ysad3ouh hadik tani la tomatil raki 3arfa,2
نتي اللي كانية ومكاين ماحسن 😉',0
يتشدقوب بدولة الديمقراطية و الحرية و يمارسون كل اشكال العنف و القمع لاسكات الشعب,2
"البرلمان الصبليوني ختار نهار زيارة سانشيث للرباط باش صوت على اقتراح ضد قرار الحكومة بالاعتراف بمغربية الصحرا. اقتراح ما عندو قيمة واليسار الراديكالي المشارك فالحكومة ماشي سوقو السياسة الخارجية,",1
متفقين على توقيف ومحاسبة هده البرلمانية قضائيا,0
Msakni gal l Isco makat3rfch,1
"محاين رئيس الحكومة الصبليوني قبل ما يجي المغرب. جبهة من حلفاؤو اليساريين كيوجدو مقترح ضد موقف سانشيث من الصحرا,",1
@user @user o ana nmott fikkk w9har lma9horr aktarrr hhhhhhhhh,0
هاد القناة ناسها مكبوتين كيهدرو غير على الجنس',2
"نظام العسكر فالدزاير : كندينو عمليات القصف اللي كتقوم بيها القوات المغربية ف”المنطقة العازلة”,",1
قدوتي رسولى سيدنا محمد عليه السلام اللهم صل وسلم وبارك عليه',0
أنا أحبك امرأة',0
أمريكا الشيطان المجرمه قتلة الاطفال كل هذا الدمار في بلداننا سببها هؤلاء الجرمين',2
Mabqitch baghia 🎓📚 bghit 👰💍 ou ndir 👪 ou safi n3ich f ❤ wa ✌. #examsgotmelike,1
@user akhti taslim wlah 3arfin wchayfin bnadm ma7asbkomch la howa la 3a2ilto wlas9in fih tslim wlah ana b3da karmti aham :),2
نايف أكرد: أنا واجد باش نلعب مع المغرب فالمونديال وها رأيي فالركراكي,1
merci bazafe anis 3la kalamek wallah akdte lcha3b lmaghribi akhla9ek ra9ya nhabouk,0
كن قويا سعد لاننا نحبك والله يشهد على صدق احساسنا كنتمنى لك السعادة من كل قلبي و نشوفك داائما',0
كنت دايرها صونغي ف تليفون 🤣🤣🤣,1
"@user bravooooo , 3la tachji3 w ijabiya lhannouna merci beaucoup &lt;3",0
hhhhhhh oulah ila be9aw 7adin li 7essen menhom,2
العين بصيرة و اليد قصيرة',2
من حق الباميين ان يحلموا فلا حق لنا ان نمنعهم من احلامهم  وهم يعرفون انعا ليست وردية على احال الا متمنى الحا..........ق اموت كما قال الاولون,2
رائع جدا تحليلك للولقع المغربي وكذلك العربي ',0
@user wa hadi ma3roufaa koulchi 3endna a bsmiyaa hhhhh,0
lsawtha nader o manssach chahadat fenana ahlam f sawtha okadalk 3la 9albha kbir owataniytha,0
"لاراثون : أحزاب إسبانية قدمات مبادرة ف “ال كونكريسو” لـ “تصحيح” موقف حكومة سانشيث الداعم للمقترح المغربي والعودة إلى دعم تقرير المصير,",1
@user khti had samar li man sbah w hya tnba7 f ta9 mn fanz hanane bghit nsefat liha msg bnt l7rab l9itha blokatni,2
hhhh chafti tshirts hiya liwakhdahom maktoub fihom manchofouch,1
معلم كبير تستاهل ملك العالم',0
nta rajal o kadwi hadra d rjal 😂😂😂,1
يﻻ ما تحاسبوش المسؤواين علي هاد الكارتة راه ما كاينة ﻻ دولة وﻻ حكومة ما نبقاوش نكدبو علي راسنا ',2
@user safii lyoum maghatchofini tal 12 ola 01 nmchi ndir hamam maghribiii f daar hhhh,0
@user @user @user ghatesskt w ghat3rf rassk ach katgoul galak nkart lmkhayr jamila w magalt walou w nta kathz,2
@user tglb wjhk nglbk.... naaaaarrri o mt3rfnich,2
مجلس جهة العيون غايدير منطقة صناعية ولوجيستيكية بجماعة المرسى,1
حفظك الله يا سيدي رئيس الحكومة ..',0
إذ تم إلغاء هذا العيد يتضرر الإقتصاد،عبدالله النهاري ينشر فيديوهات تدعو لإرهاب والتطرف وووالجهل ',2
"والرفيقة منيب تقول هاذو اللي صوتوا اصحاب """"احفظ وأعرض""""   مرارة الهزيمة!",2
الحزب الذي تحالف مع المفسدين والسكارى وعفا عن تقاعد الوزراء والبرلمانيين واصحاب الريع وحطم معاش الموظفين الكادحين,2
زبن مصطنع غرور ونخوة على لخوة واكواك',2
nnnn mabarch akheti fach kansad ne3wad tayal3o liya directemant aswat maknl9ch fin n3wad n votez,1
"Bnadem taygol l teboun """"""""9enfoud"""""""" 😭😭🤣",2
كم انت رائع ياحاريت',0
يجب على وزارة العدل ان تفعل عقوبة بتر الخصية او العضو فهو اقل عقوبة لمثل هده الحتالة المجتمع....,2
"@user @user nawadt'ha m3a wahad khona temak l3am lli f f'Ramdan, slak w khlas",2
Sbah lkhir o sbah mbrok o nhar mabrok o jomo3a mobaraka o 3wacher mabroka inchallah bkol matatmanna 😀,0
جد مؤثر..بعد 80 سنة لقاو راسهم عايشين فالزنقة..معاناة ساكنة حي مرشان بطنجة بعد الإفراغ في ليالي البرد القارس',2
انها قمة الغباء ، من اراد ان يحتفل فلا احد يمنعه، ومن لم يرد ذالك فلا احد سيجبره على ذالك',2
Rwayd kadour f'lkhawi 3liha ba9i f'blasi Jay nhar li zan9a ratghawat smiyti... #GoodMo @user Oulfa… http://t.co/wq7gBa5DbR,1
@user nn mach oughniya daygha ghir tsawar bity ou oughniyat lm3alam,1
"@user 3fat dizzy 3el le3baad , li mafhmekch ra7na ghanderouh ... http://t.co/WueTqBYMhq",2
كنشوف بزاف ديال التعاليق ان مزال الناس فيهم الخير...را اكتريا ديال المغاربة فيهم الخير وباقي الخير',0
eih sabab l9araratmana tkoun a7walik bikheeromatkonch haja khayba hiya li 2adit li ha l9arar,0
"أزمة “سامير” حاضرة ففاتح ماي.. فيدرالية اليسار: بغينا هاد اليوم يكون يوم استثنائي للاحتجاج على تعطيل الإنتاج بمصفاة المحمدية وغلاء المعيشة,",1
واسعد كلك دووق',0
مصاصين دماء البشر من السماسرية والمضاربين هما الي كيخنقو الضعفاء وكيتخبعوا ورا الدولة ولو فاستطاعتهم حبس الهواء على الناس لفعلوها بدون تردد',2
"خاص. واش هادشي فخبار الداخلية؟.. رجال سلطة تسترو على خروقات البرلماني الفايق فالتعمير والهريف على أراضي سلالية,",1
المزيد من التألق زيدي نجاحاتك لازيد فخري بك😍😍 احبك نجوى',0
